,Year,Afghanistan | AFG,Albania | ALB,Algeria | DZA,American Samoa | ASM,Andorra | AND,Angola | AGO,Antigua and Barbuda | ATG,Arab World | ARB,Argentina | ARG,Armenia | ARM,Aruba | ABW,Australia | AUS,Austria | AUT,Azerbaijan | AZE,"Bahamas, The | BHS",Bahrain | BHR,Bangladesh | BGD,Barbados | BRB,Belarus | BLR,Belgium | BEL,Belize | BLZ,Benin | BEN,Bermuda | BMU,Bhutan | BTN,Bolivia | BOL,Bosnia and Herzegovina | BIH,Botswana | BWA,Brazil | BRA,Brunei Darussalam | BRN,Bulgaria | BGR,Burkina Faso | BFA,Burundi | BDI,Cabo Verde | CPV,Cambodia | KHM,Cameroon | CMR,Canada | CAN,Caribbean small states | CSS,Cayman Islands | CYM,Central African Republic | CAF,Central Europe and the Baltics | CEB,Chad | TCD,Channel Islands | CHI,Chile | CHL,China | CHN,Colombia | COL,Comoros | COM,"Congo, Dem. Rep. | COD","Congo, Rep. | COG",Costa Rica | CRI,Cote d'Ivoire | CIV,Croatia | HRV,Cuba | CUB,Curacao | CUW,Cyprus | CYP,Czech Republic | CZE,Denmark | DNK,Djibouti | DJI,Dominica | DMA,Dominican Republic | DOM,East Asia & Pacific (all income levels) | EAS,East Asia & Pacific (developing only) | EAP,Ecuador | ECU,"Egypt, Arab Rep. | EGY",El Salvador | SLV,Equatorial Guinea | GNQ,Eritrea | ERI,Estonia | EST,Ethiopia | ETH,Euro area | EMU,Europe & Central Asia (all income levels) | ECS,Europe & Central Asia (developing only) | ECA,European Union | EUU,Faroe Islands | FRO,Fiji | FJI,Finland | FIN,Fragile and conflict affected situations | FCS,France | FRA,French Polynesia | PYF,Gabon | GAB,"Gambia, The | GMB",Georgia | GEO,Germany | DEU,Ghana | GHA,Greece | GRC,Greenland | GRL,Grenada | GRD,Guam | GUM,Guatemala | GTM,Guinea | GIN,Guinea-Bissau | GNB,Guyana | GUY,Haiti | HTI,Heavily indebted poor countries (HIPC) | HPC,High income | HIC,High income: OECD | OEC,High income: nonOECD | NOC,Honduras | HND,"Hong Kong SAR, China | HKG",Hungary | HUN,Iceland | ISL,India | IND,Indonesia | IDN,"Iran, Islamic Rep. | IRN",Iraq | IRQ,Ireland | IRL,Isle of Man | IMN,Israel | ISR,Italy | ITA,Jamaica | JAM,Japan | JPN,Jordan | JOR,Kazakhstan | KAZ,Kenya | KEN,Kiribati | KIR,"Korea, Dem. People?s Rep. | PRK","Korea, Rep. | KOR",Kosovo | KSV,Kuwait | KWT,Kyrgyz Republic | KGZ,Lao PDR | LAO,Latin America & Caribbean (all income levels) | LCN,Latin America & Caribbean (developing only) | LAC,Latvia | LVA,Least developed countries: UN classification | LDC,Lebanon | LBN,Lesotho | LSO,Liberia | LBR,Libya | LBY,Liechtenstein | LIE,Lithuania | LTU,Low & middle income | LMY,Low income | LIC,Lower middle income | LMC,Luxembourg | LUX,"Macao SAR, China | MAC","Macedonia, FYR | MKD",Madagascar | MDG,Malawi | MWI,Malaysia | MYS,Maldives | MDV,Mali | MLI,Malta | MLT,Marshall Islands | MHL,Mauritania | MRT,Mauritius | MUS,Mexico | MEX,"Micronesia, Fed. Sts. | FSM",Middle East & North Africa (all income levels) | MEA,Middle East & North Africa (developing only) | MNA,Middle income | MIC,Moldova | MDA,Monaco | MCO,Mongolia | MNG,Montenegro | MNE,Morocco | MAR,Mozambique | MOZ,Myanmar | MMR,Namibia | NAM,Nepal | NPL,Netherlands | NLD,New Caledonia | NCL,New Zealand | NZL,Nicaragua | NIC,Niger | NER,Nigeria | NGA,North America | NAC,Northern Mariana Islands | MNP,Norway | NOR,Not classified | INX,OECD members | OED,Oman | OMN,Other small states | OSS,Pacific island small states | PSS,Pakistan | PAK,Palau | PLW,Panama | PAN,Papua New Guinea | PNG,Paraguay | PRY,Peru | PER,Philippines | PHL,Poland | POL,Portugal | PRT,Puerto Rico | PRI,Qatar | QAT,Romania | ROU,Russian Federation | RUS,Rwanda | RWA,Samoa | WSM,San Marino | SMR,Sao Tome and Principe | STP,Saudi Arabia | SAU,Senegal | SEN,Serbia | SRB,Seychelles | SYC,Sierra Leone | SLE,Singapore | SGP,Sint Maarten (Dutch part) | SXM,Slovak Republic | SVK,Slovenia | SVN,Small states | SST,Solomon Islands | SLB,Somalia | SOM,South Africa | ZAF,South Asia | SAS,South Sudan | SSD,Spain | ESP,Sri Lanka | LKA,St. Kitts and Nevis | KNA,St. Lucia | LCA,St. Martin (French part) | MAF,St. Vincent and the Grenadines | VCT,Sub-Saharan Africa (all income levels) | SSF,Sub-Saharan Africa (developing only) | SSA,Sudan | SDN,Suriname | SUR,Swaziland | SWZ,Sweden | SWE,Switzerland | CHE,Syrian Arab Republic | SYR,Tajikistan | TJK,Tanzania | TZA,Thailand | THA,Timor-Leste | TLS,Togo | TGO,Tonga | TON,Trinidad and Tobago | TTO,Tunisia | TUN,Turkey | TUR,Turkmenistan | TKM,Turks and Caicos Islands | TCA,Tuvalu | TUV,Uganda | UGA,Ukraine | UKR,United Arab Emirates | ARE,United Kingdom | GBR,United States | USA,Upper middle income | UMC,Uruguay | URY,Uzbekistan | UZB,Vanuatu | VUT,"Venezuela, RB | VEN",Vietnam | VNM,Virgin Islands (U.S.) | VIR,West Bank and Gaza | PSE,World | WLD,"Yemen, Rep. | YEM",Zambia | ZMB,Zimbabwe | ZWE
0,1960,0.046067875,1.258194928,0.553763578,,,0.104357101,0.67061685,0.643963548,2.367473032,,,8.582936643,4.373318828,,3.74983109,3.542864352,,0.746312799,,9.941594074,0.47795108,0.066354118,3.551373874,,0.272037723,,,0.647067792,4.078179041,2.8339011210000002,0.009111896999999999,,0.108750667,0.041012377999999995,0.050613584,10.77084729,1.402640778,1.39837295,0.058535378,5.114244335,0.018319148,,1.75304482,1.170381372,0.995718607,0.058289002,0.152228066,0.22068981199999999,0.36861404200000003,0.132972288,,1.91845183,,1.548907456,,6.502683093,0.482292314,0.18330112,0.316155334,1.1620025040000002,0.952728672,0.388033962,0.593007187,0.224301883,0.087269698,,,0.015892219,4.251980961,,,5.762829217,1.7122512109999999,0.494050328,3.409846728,0.27443003899999996,5.793507945,0.469628472,0.264452943,0.049832984000000004,,,0.219944425,1.128920482,6.882676922999999,0.24484481600000002,,0.326049925,0.114804749,0.029744957000000002,1.169858673,0.073981936,0.119892056,7.528170707999999,7.86271371,,0.30766910399999997,0.960982311,4.544465241,6.913193297,0.268161407,0.24380529199999998,1.706877306,1.133839678,3.9527267910000004,,3.0598518460000004,2.1784447719999998,0.902679123,2.516537519,0.881991706,,0.299496881,,,0.501837251,,29.78819829,,0.038054779,1.333395011,0.900351908,,0.098311811,1.4302894240000001,,0.14729352699999998,0.483113477,,,0.825411511,,0.371185547,36.6851833,0.299423759,,0.078382804,,,,0.022989591,1.044345429,,0.042730461,0.272514943,1.653382289,,0.969101074,0.8603734040000001,0.8764172840000001,,,1.3547169380000001,,0.295357988,0.25153717800000003,0.12646343599999998,,0.00802172,6.39917962,10.90816456,4.867069736,0.29960906,0.008640403,0.075348847,15.5255288,,3.658563698,,7.283429251,,,0.35932438299999997,0.315164764,1.521892509,0.880397979,0.091350751,0.15994831,0.81237664,0.317249028,6.740362582,0.928578089,,3.72056057,2.9038120210000002,,0.036252175,0.135008514,,0.171208466,0.6550555370000001,0.26081081100000003,,,0.327755728,0.846367833,,,,0.60209994,0.09333242800000001,0.030598466,5.629717694,0.243844208,,1.606592711,0.22826111600000001,0.214875872,0.163157251,,0.135902061,0.545417281,0.546006371,0.129783714,1.4922337330000002,0.09450137900000001,6.576406584,3.664365979,0.7018178759999999,,0.082261435,0.135585899,,0.04176239,0.17858766199999998,3.0425760860000004,0.40921093399999997,0.610472837,,,,0.062123143,,0.118785902,11.15075916,15.99977916,1.288248434,1.7015832419999999,,,7.0051070079999995,0.21563137899999998,,,3.096137473,0.7034026790000001,,
1,1961,0.053614943,1.3741860469999998,0.531809994,,,0.084718406,0.86044077,0.685500882,2.442615665,,,8.641569017,4.496361641,,4.7466987519999995,10.54739644,,0.838898625,,10.10387199,0.38721872,0.052045781,3.8684835160000004,,0.276621295,,,0.658624758,3.552009056,3.269920074,0.018729909,,0.10682760599999999,0.048708101,0.051577045999999994,10.62789765,2.0614880419999997,1.370670321,0.05755057,5.340754597,0.016769326,,1.8382728959999999,0.8360469009999999,1.0727429179999999,0.057348249000000004,0.150781684,0.257403607,0.3555763,0.153721674,,1.6710646669999998,,1.5014217680000002,,6.881260155,0.49722595700000005,0.180240845,0.302506327,0.9966520259999999,0.69663145,0.352048961,0.614463121,0.20506597,0.08624853,,,0.015042523,4.445012703,,,5.9229758839999995,3.273164411,0.414297363,3.348877215,0.26456298100000003,5.927130463999999,0.726984363,0.327297719,0.058401639000000005,,,0.195992162,1.1697826279999999,8.70504451,0.200909489,,0.332099081,0.169535949,0.047057087000000004,1.266364164,0.075323271,0.123377216,7.573803373,7.909248862999999,,0.35622847799999996,1.064878003,4.883326797,6.103849097,0.284291728,0.288719865,1.625488091,1.166516796,4.377964877,,3.235686957,2.46455581,1.289731615,2.981979388,1.098309385,,0.28725727,0.17354061699999998,,0.5613145829999999,,33.877300700000006,,0.052402932,1.3260470309999999,0.9084718970000001,,0.093425533,1.4395778190000001,,0.140928084,0.805632083,,,0.703923821,,0.39093726,36.58377756,0.397824535,,0.068094335,,,,0.022047748,0.901952344,,0.053973911,0.274719173,1.657749804,,0.991749845,0.8423340420000001,0.746793846,,,1.4187419819999998,,0.297097241,0.344472864,0.118050129,,0.007897483,6.520357665,10.92874384,4.863166095,0.30651824699999997,0.015744341999999998,0.08916349400000001,15.22153307,,3.6986943880000003,,7.319369155,,,0.37391649899999996,0.31871045800000003,5.185132815,0.9457825390000001,0.10078968599999999,0.18585329399999997,0.835064678,0.321145433,6.922802562999999,1.018050319,,3.1418167660000003,3.005891594,,0.046509268,0.163528688,,0.170428667,0.846589343,0.24929093300000002,,,0.131072782,1.229944196,,,,0.855022515,0.12082073800000001,0.031267464,5.694382974,0.256985762,,1.74622172,0.229728462,0.42976853200000004,0.20167632800000002,,0.133923354,0.5570707579999999,0.557670103,0.128810196,1.438810825,0.010256711,6.49624827,3.7518249839999998,0.646399567,,0.067872188,0.146943964,,0.057385535999999994,0.17259177899999997,5.318140742,0.413219709,0.615079033,,,,0.058093129,,0.108936971,11.15413892,15.68125552,1.057423959,1.602722878,,,6.136885636000001,0.225435418,,,3.067051598,0.5076313920000001,,
2,1962,0.073781338,1.4399559640000001,0.48495366,,,0.216025343,1.823373764,0.7611481990000001,2.522392105,,,8.835688047,4.755361673,,5.996432199,9.193608577000001,,1.119410622,,10.64118963,0.715409338,0.054201528,3.383712446,,0.286626494,,,0.697280743,4.1334218719999996,3.835891818,0.01700312,0.015202573,0.086950955,0.051110592,0.051788525999999994,11.13062748,2.703874757,1.351142225,0.047113813,5.669339052000001,0.027011966000000002,,2.076588315,0.6614281639999999,1.11098569,0.056426959000000006,0.135558726,0.223260157,0.383956811,0.15685590900000002,,1.90181472,,1.567877983,,7.945107361,0.506061571,0.177481285,0.353029129,0.895838567,0.562553533,0.325336409,0.651081042,0.22168368,0.085298907,,,0.017054836,4.794909715,,,6.210078202999999,3.3380934769999997,0.5479937189999999,3.7425673660000003,0.28105397,6.207578239,0.5698591820000001,0.172630373,0.06692914400000001,,,0.202357559,1.20320119,7.543542857,0.277730892,,0.31732673699999997,0.178831524,0.064029728,1.1296059170000001,0.075662831,0.120687079,7.823508017000001,8.161956404,,0.32740949,1.115011194,5.02503803,6.57485552,0.306519469,0.24844697899999998,1.62374324,1.176904102,4.626338041,,3.463899695,2.8784963869999998,1.262774901,3.059736351,1.112048691,,0.304273985,0.25399427399999996,,0.651713667,,42.63711768,,0.059465829000000005,1.3678592230000002,0.924845385,,0.102146222,1.483731683,,0.21620963399999998,0.682700645,,,0.655834557,,0.410985935,36.01262666,0.526678636,,0.07398844,,,,0.025894154,1.0189255940000002,,0.068566784,0.36128130399999997,1.5697444180000002,,1.062633736,0.8506954520000001,0.695770454,,,1.9507479269999999,,0.23512074800000002,0.25482922,0.128404767,,0.008481014,7.060853797,6.771199041,4.516526591,0.349874905,0.018352266000000002,0.088721773,15.56809381,,3.868626059,,7.54165845,,,0.449829925,0.341775515,5.057931034,0.9911865879999999,0.09720273,0.195662375,0.936144968,0.368512082,7.15360516,1.034377865,,3.393738765,3.420285867,,0.027647384,0.15835247800000002,,0.17074609300000002,1.4338983369999998,0.24254227899999997,,,0.145725026,1.472917952,,,,1.102612605,0.11728019999999999,0.03698959,5.729711711,0.276990098,,1.935781533,0.24544987100000001,0.28779971,0.199107356,,0.132214023,0.563014715,0.563616322,0.134379626,1.616051317,,6.787859772000001,4.333572069,0.654416563,,0.071734466,0.173129693,,0.054569873,0.166040299,8.22557013,0.412987372,0.748240893,,,,0.059258262,,0.16335531,11.14292839,16.0139375,0.957303205,1.540657486,,0.594888358,6.155057283,0.258759876,,,3.1380033610000004,0.728003843,,
3,1963,0.074251368,1.1816811440000001,0.452824458,,,0.20687706100000003,1.47017501,0.875124288,2.316355797,,,9.226439909,5.155193747,,5.55819871,6.714155732999999,,0.816329676,,11.38692874,0.622356888,0.047579654000000006,3.1519287210000004,,0.310159434,,,0.7007493140000001,3.798174052,4.2597809269999996,0.017504214,0.016154716,0.067621581,0.062885194,0.052576832000000004,11.1321024,1.349137365,1.337019932,0.04624897099999999,6.076289142,0.028785393,,2.106925052,0.6400018989999999,1.178780737,0.055503141,0.13944563199999999,0.214033353,0.405108211,0.16026030800000002,,1.711635275,,1.7068740569999998,,8.689831300000002,0.655979806,0.233121424,0.343658929,0.914691315,0.545513951,0.362722269,0.735083038,0.373279817,0.09835242699999999,,,0.017719905,5.216053079,,,6.574755558,3.507116737,0.55483164,4.279630907,0.281452103,6.844149785,0.76009627,0.142057451,0.07540031400000001,,,0.23598357600000003,1.445674897,9.066758242,0.157122351,,0.339922085,0.18579863,0.07488458099999999,0.995425659,0.060763227,0.12458379900000001,8.147331049,8.513745917,,0.321733003,1.2423786140000002,5.579045568,7.031677377,0.322532993,0.239681349,1.745819344,1.190893195,4.7189655230000005,,3.4512034469999997,3.215100133,1.404915821,3.359320776,1.221853887,,0.320661958,0.413211034,,0.7741097809999999,,44.60949,,0.064557643,1.331263492,0.93330751,,0.09634691,1.525929202,,0.29726104600000003,0.9189893170000001,,,0.663129239,,0.43291320299999997,35.32358531,0.563546949,,0.084212917,,,,0.032346303,1.273303364,,0.094024235,0.290764139,1.58230541,,1.186992117,0.9058420709999999,0.7034647270000001,,,1.537322654,,0.293609742,0.20864909399999998,0.11489694199999999,,0.009389558000000001,7.6239248879999995,7.231306883999999,4.830336124,0.433944179,0.023765655,0.111164018,15.99246693,,4.086515969,,7.854200701,,,0.456470764,0.38322451399999996,5.298622483,0.956101109,0.123668477,0.19947584100000001,0.933682487,0.39580711399999996,7.528621321,1.110208624,,99.57594044,3.6988265680000003,,0.027180751,0.184018601,,0.114270579,1.537705603,0.2497509,,0.162342837,0.163165175,1.89376546,,,,0.585373409,0.113826312,0.034955198,5.799844192,0.29281994100000003,,1.879509312,0.239453506,0.36283220899999996,0.235575018,,0.17427257699999998,0.5762568229999999,0.5768539220000001,0.147903283,1.69050647,,7.281603318999999,5.1112954880000006,0.7141399709999999,,0.072967619,0.18587663100000001,,0.065170616,0.159434783,1.466683323,0.438885211,0.765934318,,,,0.057791138,,0.17571236899999998,11.25485346,16.48276215,0.95569982,1.639285075,,0.471727509,6.155747986000001,0.247579243,,,3.2423416310000004,0.537605942,,
4,1964,0.08631654300000001,1.11174196,0.459568917,,,0.21617413300000002,1.5670940169999998,0.9992481409999999,2.53837965,,,9.759073431000001,5.391003988,,8.118596528,8.747480495,,0.766085262,,11.05365472,0.818288542,0.055295044,4.124437628,,0.37121569200000004,,,0.694000898,3.482288912,5.262987916,0.021575276,0.015827251,0.131049702,0.053880369000000004,0.057664585,12.3053704,2.3596844519999998,1.325581395,0.045369205,6.466861574,0.030484962,,2.080412635,0.625646054,1.1682635190000001,0.054550864000000004,0.116926456,0.23760920000000002,0.43898024399999996,0.18834499100000002,,1.8355839859999998,,1.7301085840000001,,9.146392939,0.783954863,0.229470753,0.46545414799999996,0.942871682,0.539832257,0.42067018700000003,0.8480843509999999,0.396663947,0.09695818199999999,,,0.016683919,5.413363327999999,,,6.791062779,3.366466366,0.944322592,5.024189944,0.285228311,6.982957004,0.732325922,0.364044575,0.074352684,,,0.219630931,1.553764446,8.387287234,0.23389960199999998,,0.38496420000000003,0.183734592,0.091110966,1.020889367,0.071822341,0.13224467,8.457216712000001,8.826877834,,0.31645803100000003,1.20538264,6.1662407539999995,6.927178635,0.30890044699999997,0.22936113800000002,1.9565918000000002,1.117409692,4.9647230989999995,,3.696632323,3.405053435,2.344241259,3.673035072,1.1716449979999999,,0.307305266,0.40364124700000004,,0.793961905,,58.73273044,,0.074104952,1.401970018,0.9885510759999999,,0.10434509300000001,1.6006651930000002,,0.395430416,0.401700303,,,0.679956027,,0.438200954,37.54828986,0.649772432,,0.08604613300000001,0.083268911,,,0.031981115,1.552410895,,0.12175822300000001,0.418299766,1.716861446,,1.34401572,0.995196792,0.721088368,,,1.9042844369999998,,0.31880088100000004,0.263434297,0.12186273,,0.014024921999999999,7.987673247999999,12.48694665,5.069180011,0.47437390100000004,0.025012245,0.147963286,16.53862687,,4.382327935,,8.141202704,0.018067332,,0.692075909,0.38412300899999996,5.538752006,0.974017335,0.126458311,0.204676706,1.087323703,0.42846910200000005,7.807291587000001,1.21998414,,92.96956451,3.811762869,,0.011598121000000001,0.208092158,,0.171331122,1.50681157,0.260456564,,0.15832649699999998,0.13227203699999998,2.011115334,,,,1.0040152820000001,0.138078276,0.045193598,6.170936478,0.281602513,,2.037725257,0.208524259,0.367184684,0.232056785,,0.215513188,0.617429016,0.618075982,0.159284213,1.8732642919999998,0.028755146000000002,7.887921639,4.865282038,0.8359328090000001,,0.09119737800000001,0.24223955100000003,,0.07942616200000001,0.153309085,4.2017742160000005,0.608626004,0.8693896590000001,,,,0.063434872,,0.132650846,11.26583889,16.96811858,0.982891684,1.71010101,,0.864246995,5.973225921,0.314057753,,,3.358670173,0.658012128,0.950433513,1.045373579
5,1965,0.10149860699999999,1.166099043,0.522448527,,,0.206088959,2.520359412,1.166075188,2.641714463,,,10.62232139,5.252196533,,9.399945733,6.557022226,,0.87245351,,11.14165555,0.794762582,0.057114908,3.5864870260000004,,0.37115111100000003,,,0.67037227,3.254786637,5.645651942000001,0.019841275,0.011909578999999998,0.110916185,0.062371699,0.052056133,12.81400147,2.598216746,1.314179907,0.05337603,6.617132269,0.032118858,,2.062989124,0.665524211,1.1954389890000001,0.071407707,0.142290044,0.21218407399999997,0.532878509,0.27808355,,1.837205769,,1.981919924,,9.316576004,1.05260823,0.22552969,0.39894126,0.9992162379999999,0.57297349,0.4337438,0.8953409809999999,0.325663529,0.10888292599999999,,,0.025801694,5.5921862639999995,,,6.9630589060000005,3.731237797,0.743069388,5.549837062999999,0.375803998,7.033701955,0.902622003,0.406287558,0.073181744,,,0.22114578899999998,1.9912535569999998,8.793316327000001,0.232630922,,0.41802625600000004,0.17967127800000002,0.10114839,1.657645773,0.071260015,0.150704549,8.728554622,9.105026046,,0.319528682,1.336178604,6.04003721,7.265879991,0.33333065,0.246138797,2.154490246,2.30594209,4.772847809,,5.050530628,3.641502446,1.700154545,3.912905535,1.261343972,,0.259649487,0.236809816,,0.8711219990000001,,73.4581841,,0.07546335400000001,1.413378597,0.969424816,,0.11576843099999999,1.586077213,,0.444850946,0.591501553,,,0.721264088,,0.47294253,36.81380392,0.6380165289999999,,0.096613424,0.08583209300000001,,,0.03556048,1.4838237140000001,,0.16258887800000002,0.404197875,1.686277724,,1.555255089,1.1415484009999999,0.76446791,,,1.7687054309999999,,0.299054366,0.241588917,0.11356513800000001,,0.016477112,8.174053896,13.61449724,5.212262974,0.37867667200000005,0.023377051,0.234157466,17.02208779,,4.407489804,,8.382263497,0.04106994,,0.580333101,0.39281475299999996,6.121869782999999,1.16317328,0.140835953,0.253379662,1.030818982,0.452296765,7.862051172,1.288947997,,85.56316713,4.136449656,,0.014745416,0.23086851100000003,,0.16977637899999998,0.8713945209999999,0.46423979600000004,,0.1544,0.121028342,1.340945466,,,,1.092394029,0.18757444399999998,0.043006842999999996,6.467358764,0.302293264,,2.225610193,0.238138212,0.44709516200000005,0.266544137,,0.170613688,0.66881625,0.669512189,0.202254536,2.398256173,0.205980202,8.097993717,5.185731956000001,0.681321623,,0.09949397900000001,0.23415112600000001,,0.077261809,0.147936474,5.694904424,0.532229806,0.88350566,,,,0.078241525,,0.146369696,11.45615951,17.45172525,1.03601045,2.04951949,,0.6417138929999999,6.187252142,0.343353851,,,3.437569851,0.69957378,1.100196731,1.17917647
6,1966,0.10767397,1.333055465,0.649480608,,,0.265164146,5.727991713,1.273617599,2.792653923,,,10.32809244,5.361724683,,7.466084556,3.384358282,,1.134077266,,11.04201943,0.7377999709999999,0.042394929000000005,3.9546078430000002,,0.40708484799999994,,,0.743447849,4.573085156,5.905436715,0.019533659,0.015115038,0.09176485300000001,0.071236379,0.056222241,12.93491815,2.5264438019999997,2.171878702,0.05011724,6.77802843,0.025000571,,2.1349009409999997,0.710891382,1.19168653,0.08750286300000001,0.134675336,0.258768558,0.605141674,0.294189799,,1.872286765,,2.123850397,,10.44901166,1.134111404,0.221220119,0.41789414,1.056038157,0.6150923070000001,0.44771696200000005,0.839007617,0.396746046,0.093182561,,,0.032177736,5.767321547000001,,,7.1168493,3.786164547,0.677464526,6.444050245,0.46019034799999997,6.874765083,1.251018298,0.702902157,0.080853639,,,0.18262989,2.1652098509999997,9.597580247,0.30919707399999996,,0.358482819,0.18204014699999999,0.09961711300000001,1.7827524559999999,0.069847908,0.153300712,9.009657427999999,9.411667271,,0.333331405,1.42340092,6.065040728,7.650130387999999,0.33785398200000005,0.226991958,2.503897575,3.202363912,5.231136458,,5.1720182580000005,4.079440621,1.974241851,4.206264706,1.319801048,,0.273274893,0.231790312,,1.0196641,,65.88655742,,0.09628119,1.448697911,1.0277083679999999,,0.116282444,1.699083608,,0.477197141,1.471248629,,,0.764554663,,0.485467815,34.80352506,0.6932490440000001,,0.097901339,0.103180707,,,0.033834061,1.314628807,,0.175835715,0.357726781,1.7589437769999998,,1.72223196,1.320966485,0.8101390759999999,,,1.714543493,,0.37404858700000004,0.250738797,0.114151975,,0.017177698999999998,8.321531816,16.15833155,5.237592586,0.452069961,0.033648792999999996,0.25143653,17.63785042,,5.2127318,,8.657969168,0.045694347999999996,,0.5682204470000001,0.38943051,6.030698949,1.224315171,0.15442293199999998,0.230279994,1.110111548,0.505962693,7.975704744,1.327035861,,78.73460839,4.381022511,,0.013257903,0.196415864,,0.16653799,1.2787086159999999,0.45809809,,0.150598575,0.127100293,0.34880479700000006,,,,1.0810754120000001,0.182014791,0.044317807,6.332753076,0.305354733,,2.4077357090000002,0.232733805,0.455009823,0.299723122,,0.21108680600000002,0.665829449,0.666537406,0.21412720699999999,3.2140547639999997,0.50258538,9.29736416,5.327620031,0.881376155,,0.11391901199999999,0.289095946,,0.101285266,0.143266438,4.408841377,0.60995309,0.994606735,,,,0.08843872800000001,,0.159358568,11.31896078,18.12107301,1.1068862320000001,1.985092957,,1.0078131129999999,5.604755039,0.490532216,,,3.536541152,0.605767325,0.9531576270000001,1.3236557420000001
7,1967,0.123782381,1.3637463,0.632118427,,,0.166658589,9.10806103,1.333305364,2.8581625460000004,,,10.9556248,5.417736727,,11.17350449,5.1210124210000005,,1.425762826,,11.21725675,1.073753982,0.052319595999999996,4.090115385,,0.44656968,,,0.744966531,3.9052183169999997,6.638369161,0.019216847,0.014735443,0.07371358,0.062436039000000006,0.072981015,13.8103546,2.97559786,1.72200047,0.053344141,6.986404661,0.034149083,,2.140990127,0.574162147,1.216834769,0.08566235900000001,0.124706248,0.263631692,0.517145991,0.324270273,,1.905932767,,2.306975769,,10.14930055,0.669756398,0.32507904600000004,0.380469161,1.040048038,0.520513341,0.465781971,0.606260151,0.342459705,0.090881411,,,0.040882781,6.08898121,,,7.2254579539999995,4.527403511,0.729024351,6.213386589,0.49979624,7.30642216,1.393028161,1.8274449330000002,0.079268966,,,0.18568374399999998,2.249413986,9.977040573,0.38615446200000003,,0.39731738,0.18052900600000002,0.07073971700000001,1.9699621719999998,0.058566007,0.162854046,9.324565336000001,9.716493441,,0.352498584,1.6272386380000001,5.758242269,7.269387324,0.33176343199999997,0.231915478,2.581574456,2.055756315,5.655047288,,4.933417486000001,4.431482557,2.144633462,4.863557846,1.107199847,,0.266146233,0.454211396,,1.166635088,,43.4283027,,0.127862569,1.515658015,1.06636797,,0.119151484,1.6422548680000002,,0.46565291799999997,9.941309938,,,0.728348387,,0.480328409,33.91204645,0.726113052,,0.138895339,0.08603915599999999,,,0.039200708,1.6713657519999998,,0.188179058,0.6361795960000001,1.899698633,,1.783211004,1.30832855,0.7714909440000001,,,1.83477215,,0.36158577700000005,0.216165511,0.14351951699999999,,0.018809886,8.476054637,15.276,5.007613524,0.493983689,0.031854348,0.244682891,18.14896972,,5.10729497,,8.932088543999999,0.20553780600000002,,0.625011137,0.40252233200000004,6.6185362329999995,1.218123834,0.193181391,0.213013397,1.111856207,0.555413076,8.105834014,1.3982872309999999,,77.62918258,4.716318555,,0.011800265,0.19128277,,0.162079736,4.908764211,0.181319272,,0.146941556,0.10544088,1.546459345,,,,1.308810934,0.227052575,0.070448324,6.465647794,0.301945461,,2.647227559,0.251924122,0.46434375200000005,0.331601792,,0.20897921,0.6752195440000001,0.6759423920000001,0.250771073,3.805471055,0.552530147,8.770023403,5.434600874,0.79920877,,0.141879278,0.360202673,,0.10672264599999999,0.18555814199999998,5.009898285,0.638870928,1.033139072,,,,0.094446073,,5.336736892,10.78410455,18.59831788,1.0414373940000001,1.77610139,,1.074161339,6.251422722999999,0.5749063529999999,,,3.575443734,0.5241966889999999,1.26362796,1.122960523
